invoice_id,po_id,vendor_id,invoice_amount,invoice_date,payment_status,payment_date,payment_terms,three_way_match_status
INV002071,PO001017,V00004,1189.26,2025-07-25,Paid,2025-07-30,Net 15,Price Variance
INV002072,PO000668,V00491,10944.48,2024-05-07,Paid,2024-05-19,Net 15,Matched
INV002073,PO003154,V00010,65500.49,2024-10-02,Paid,2024-11-28,Net 60,Matched
INV002074,PO004121,V00368,36901.77,2025-07-08,Paid,2025-08-11,Net 30,Matched
INV002075,PO003116,V00093,1035.24,2025-06-18,Paid,2025-08-19,Net 60,Matched
INV002076,PO004343,V00260,22546.63,2025-11-09,Paid,2025-11-14,Net 15,Price Variance
INV002077,PO003450,V00145,15827.94,2025-07-27,Paid,2025-08-11,Net 15,Matched
INV002078,PO002550,V00083,16506.93,2024-06-24,Paid,2024-08-07,Net 60,Matched
INV002079,PO004523,V00398,23725.23,2024-05-26,Paid,2024-07-28,Net 60,Matched
INV002080,PO001894,V00231,50362.78,2025-09-27,Paid,2025-10-23,Net 30,Matched
INV002081,PO002989,V00194,10495.69,2025-05-10,Paid,2025-07-06,Net 60,Missing Receipt
INV002082,PO000441,V00008,35076.98,2024-08-20,Paid,2024-10-06,Net 45,Matched
INV002083,PO002335,V00116,6058.3,2025-04-06,Paid,2025-05-03,Net 30,Matched
INV002084,PO003030,V00039,1230.44,2024-08-30,Paid,2024-10-27,Net 60,Matched
INV002085,PO000886,V00403,14627.53,2025-08-25,Paid,2025-10-29,Net 60,Matched
INV002086,PO005490,V00278,7101.41,2024-04-05,Paid Late,2024-04-27,Net 15,Missing Receipt
INV002087,PO000640,V00147,93196.72,2024-10-16,Paid,2024-12-08,Net 60,Matched
INV002088,PO001599,V00393,6401.68,2024-07-27,Paid,2024-08-08,Net 15,Matched
INV002089,PO004750,V00400,15903.14,2025-08-29,Paid,2025-09-30,Net 30,Matched
INV002090,PO000840,V00186,3876.4,2025-10-04,Paid,2025-10-23,Net 15,Price Variance
INV002091,PO003560,V00287,6560.95,2025-10-28,Paid,2025-11-11,Net 15,Price Variance
INV002092,PO004861,V00361,50256.08,2025-03-27,Paid Late,2025-05-19,Net 45,Matched
INV002093,PO004855,V00295,2082.41,2025-10-22,Paid Late,2025-12-16,Net 45,Matched
INV002094,PO003721,V00368,98167.38,2024-01-26,Paid,2024-03-30,Net 60,Matched
INV002095,PO001807,V00164,4679.06,2025-05-04,Paid,2025-05-24,Net 30,Matched
INV002096,PO002590,V00377,40791.81,2025-10-22,Paid Late,2025-12-29,Net 60,Matched
INV002097,PO003732,V00067,26091.51,2024-04-05,Paid,2024-05-02,Net 30,Matched
INV002098,PO004951,V00069,10786.38,2025-11-26,Unpaid,,Net 60,Matched
INV002099,PO003394,V00127,13699.89,2026-01-09,Unpaid,,Net 15,Missing Receipt
INV002100,PO001945,V00326,26529.19,2024-12-27,Paid,2025-02-26,Net 60,Matched
INV002101,PO003440,V00461,10058.93,2025-07-19,Paid,2025-08-02,Net 15,Price Variance
INV002102,PO003481,V00403,4179.81,2025-11-24,Unpaid,,Net 45,Matched
INV002103,PO004385,V00033,1482.09,2025-10-26,Paid,2025-11-09,Net 15,Matched
INV002104,PO003150,V00323,4668.94,2024-08-10,Paid,2024-10-10,Net 60,Matched
INV002105,PO002859,V00211,9262.46,2025-10-07,Paid,2025-11-21,Net 45,Matched
INV002106,PO002391,V00383,14105.08,2025-04-08,Paid,2025-05-16,Net 60,Matched
INV002107,PO004835,V00053,19978.48,2024-09-24,Paid,2024-10-23,Net 30,Matched
INV002108,PO004993,V00399,29290.15,2024-12-05,Paid,2025-01-17,Net 45,Matched
INV002109,PO004424,V00244,3689.37,2025-09-02,Paid Late,2025-09-23,Net 15,Missing Receipt
INV002110,PO001728,V00200,70223.26,2025-03-07,Paid,2025-05-09,Net 60,Price Variance
INV002111,PO003521,V00368,1761.61,2024-07-30,Paid Late,2024-09-20,Net 45,Matched
INV002112,PO005173,V00368,18441.32,2024-04-02,Paid,2024-04-09,Net 15,Matched
INV002113,PO005205,V00169,33445.62,2024-12-07,Paid,2024-12-26,Net 15,Price Variance
INV002114,PO002584,V00300,8334.43,2024-03-02,Paid,2024-04-20,Net 45,Matched
INV002115,PO004524,V00372,48490.26,2025-08-01,Paid Late,2025-10-06,Net 60,Price Variance
INV002116,PO000675,V00146,19531.16,2025-01-20,Paid,2025-02-14,Net 30,Matched
INV002117,PO001394,V00302,331.74,2025-04-19,Paid Late,2025-06-16,Net 45,Price Variance
INV002118,PO003688,V00169,40765.38,2025-11-09,Unpaid,,Net 45,Missing Receipt
INV002119,PO001815,V00311,31577.49,2025-01-31,Paid,2025-03-23,Net 60,Matched
INV002120,PO001932,V00222,14310.75,2025-08-28,Paid,2025-09-09,Net 15,Matched
INV002121,PO000054,V00068,14387.4,2024-12-27,Paid,2025-02-07,Net 45,Matched
INV002122,PO001484,V00403,4582.32,2024-08-06,Paid,2024-10-04,Net 60,Matched
INV002123,PO001493,V00336,2195.43,2025-05-16,Paid,2025-06-21,Net 45,Price Variance
INV002124,PO005279,V00322,38984.1,2025-03-03,Paid,2025-04-11,Net 45,Matched
INV002125,PO002135,V00155,23329.09,2024-10-19,Paid,2024-11-22,Net 30,Matched
INV002126,PO002349,V00281,9867.02,2024-05-30,Paid,2024-07-19,Net 45,Price Variance
INV002127,PO000056,V00179,8651.1,2025-07-11,Paid Late,2025-09-06,Net 45,Matched
INV002128,PO002241,V00395,3833.9,2025-03-10,Paid,2025-04-27,Net 45,Matched
INV002129,PO003516,V00291,2186.14,2025-12-04,Unpaid,,Net 30,Matched
INV002130,PO000255,V00355,7798.0,2025-09-22,Paid,2025-10-24,Net 45,Matched
INV002131,PO002046,V00289,1235.17,2024-02-20,Paid,2024-04-07,Net 45,Missing Receipt
INV002132,PO005029,V00079,1979.44,2025-09-23,Paid Late,2025-11-15,Net 45,Matched
INV002133,PO005121,V00109,2862.88,2025-09-01,Paid,2025-10-27,Net 60,Matched
INV002134,PO004787,V00212,1413.93,2025-07-28,Paid,2025-08-22,Net 30,Matched
INV002135,PO003629,V00438,3256.99,2024-02-22,Paid Late,2024-04-30,Net 45,Missing Receipt
INV002136,PO002466,V00057,1950.72,2024-11-16,Paid Late,2024-12-26,Net 30,Missing Receipt
INV002137,PO001954,V00042,5345.86,2025-09-03,Paid Late,2025-10-28,Net 45,Matched
INV002138,PO002086,V00187,40240.37,2025-03-17,Paid,2025-03-30,Net 15,Matched
INV002139,PO002918,V00468,14863.52,2025-11-14,Paid Late,2025-12-30,Net 30,Matched
INV002140,PO000874,V00490,15021.3,2025-08-29,Paid,2025-10-27,Net 60,Matched
INV002141,PO003066,V00087,17172.85,2025-12-07,Paid,2025-12-28,Net 30,Matched
INV002142,PO001364,V00283,7321.72,2024-09-29,Paid,2024-10-11,Net 15,Matched
INV002143,PO001191,V00079,2872.91,2024-10-12,Paid,2024-12-06,Net 60,Matched
INV002144,PO000242,V00123,1932.92,2024-03-20,Paid,2024-04-09,Net 30,Price Variance
INV002145,PO000005,V00291,5470.1,2025-02-26,Paid,2025-04-26,Net 60,Matched
INV002146,PO004515,V00394,22734.41,2025-01-18,Paid,2025-03-13,Net 60,Matched
INV002147,PO001299,V00475,2267.9,2024-05-12,Paid,2024-06-28,Net 45,Missing Receipt
INV002148,PO004881,V00368,2186.79,2024-07-26,Paid,2024-09-23,Net 60,Matched
INV002149,PO002399,V00196,6361.33,2025-07-24,Paid,2025-08-09,Net 15,Price Variance
INV002150,PO002678,V00305,50694.15,2025-06-22,Paid,2025-07-12,Net 15,Matched
INV002151,PO002895,V00405,11987.75,2025-10-20,Paid,2025-11-18,Net 30,Matched
INV002152,PO001581,V00178,17131.34,2024-10-18,Paid,2024-11-08,Net 30,Matched
INV002153,PO002331,V00007,4753.96,2024-02-26,Paid,2024-03-25,Net 30,Matched
INV002154,PO003361,V00193,30137.38,2025-12-19,Unpaid,,Net 30,Matched
INV002155,PO000076,V00293,71834.27,2024-11-22,Paid,2024-12-27,Net 30,Matched
INV002156,PO005340,V00403,15897.03,2024-09-23,Paid,2024-11-27,Net 60,Matched
INV002157,PO002889,V00169,47982.05,2024-09-11,Paid,2024-10-15,Net 30,Price Variance
INV002158,PO003692,V00091,8995.85,2024-09-19,Paid Late,2024-11-12,Net 45,Missing Receipt
INV002159,PO001260,V00017,16777.29,2025-04-28,Paid,2025-05-13,Net 15,Matched
INV002160,PO004908,V00007,3546.21,2025-02-06,Paid,2025-03-29,Net 60,Matched
INV002161,PO002098,V00321,82260.95,2024-01-13,Paid,2024-03-11,Net 60,Matched
INV002162,PO005383,V00368,38904.21,2025-03-28,Paid,2025-04-15,Net 30,Price Variance
INV002163,PO005425,V00282,4686.69,2025-02-02,Paid,2025-02-12,Net 15,Matched
INV002164,PO002416,V00272,23418.98,2025-09-07,Paid,2025-11-05,Net 60,Price Variance
INV002165,PO002397,V00163,23323.81,2025-07-25,Paid,2025-09-18,Net 60,Matched
INV002166,PO001179,V00095,888.06,2026-01-06,Unpaid,,Net 30,Matched
INV002167,PO002826,V00169,14471.92,2025-06-16,Paid,2025-06-23,Net 15,Matched
INV002168,PO001645,V00034,2522.16,2025-07-14,Paid,2025-07-31,Net 15,Matched
INV002169,PO004495,V00066,85696.28,2025-01-01,Paid,2025-01-11,Net 15,Missing Receipt
INV002170,PO002005,V00120,5405.2,2026-01-07,Unpaid,,Net 15,Matched
INV002171,PO002201,V00058,13386.74,2025-07-29,Paid Late,2025-09-12,Net 30,Matched
INV002172,PO001234,V00354,1156.9,2025-10-02,Paid,2025-11-18,Net 60,Matched
INV002173,PO005371,V00086,2886.72,2024-05-12,Paid,2024-06-01,Net 30,Matched
INV002174,PO003758,V00118,7297.5,2025-12-23,Unpaid,,Net 30,Matched
INV002175,PO003176,V00403,88437.52,2024-08-15,Paid Late,2024-09-05,Net 15,Price Variance
INV002176,PO003901,V00342,13989.79,2025-07-15,Paid,2025-07-31,Net 30,Price Variance
INV002177,PO005392,V00111,6969.15,2024-10-03,Paid,2024-10-16,Net 15,Matched
INV002178,PO001470,V00354,16884.3,2024-03-28,Paid,2024-05-25,Net 60,Missing Receipt
INV002179,PO000597,V00335,18281.7,2025-03-11,Paid,2025-05-04,Net 60,Matched
INV002180,PO005152,V00064,7907.02,2024-09-12,Paid Late,2024-10-04,Net 15,Matched
INV002181,PO001067,V00495,1862.81,2024-02-10,Paid,2024-03-27,Net 45,Matched
INV002182,PO000646,V00006,4401.24,2024-10-15,Paid,2024-12-13,Net 60,Matched
INV002183,PO000438,V00118,19143.23,2026-01-04,Unpaid,,Net 45,Matched
INV002184,PO005199,V00406,33136.48,2024-10-01,Paid,2024-12-01,Net 60,Missing Receipt
INV002185,PO000220,V00430,33717.52,2025-11-12,Paid,2025-12-20,Net 45,Matched
INV002186,PO003071,V00403,9697.56,2024-10-19,Paid,2024-11-02,Net 15,Matched
INV002187,PO003859,V00077,6971.79,2024-05-29,Paid Late,2024-07-23,Net 45,Matched
INV002188,PO001767,V00368,35253.84,2024-11-01,Paid,2024-11-06,Net 15,Matched
INV002189,PO003097,V00187,3385.16,2025-01-14,Paid,2025-02-16,Net 30,Matched
INV002190,PO004196,V00169,65220.9,2025-12-24,Unpaid,,Net 15,Matched
INV002191,PO000505,V00263,25785.24,2025-07-15,Paid Late,2025-08-13,Net 15,Matched
INV002192,PO003330,V00403,12951.52,2025-11-28,Unpaid,,Net 45,Matched
INV002193,PO000399,V00078,6582.39,2024-11-08,Paid,2024-11-29,Net 30,Missing Receipt
INV002194,PO004272,V00306,10128.14,2025-12-30,Unpaid,,Net 45,Price Variance
INV002195,PO002669,V00269,6184.46,2025-11-12,Paid,2025-12-10,Net 30,Matched
INV002196,PO000407,V00491,7578.06,2024-12-12,Paid,2025-01-18,Net 45,Matched
INV002197,PO001047,V00165,10725.78,2025-03-24,Paid Late,2025-06-20,Net 60,Matched
INV002198,PO005442,V00389,14557.51,2025-01-26,Paid,2025-03-30,Net 60,Price Variance
INV002199,PO000364,V00403,3993.21,2024-09-12,Paid,2024-10-02,Net 30,Missing Receipt
INV002200,PO005159,V00255,5217.57,2025-07-24,Paid,2025-09-17,Net 60,Matched
INV002201,PO000705,V00256,1166.55,2025-01-19,Paid,2025-02-01,Net 15,Matched
INV002202,PO003070,V00403,29180.97,2025-06-07,Paid,2025-07-12,Net 30,Matched
INV002203,PO004645,V00288,3866.18,2024-03-23,Paid,2024-04-13,Net 30,Matched
INV002204,PO003461,V00478,27374.96,2025-11-24,Paid Late,2025-12-30,Net 30,Matched
INV002205,PO001244,V00375,6221.8,2025-01-17,Paid Late,2025-02-22,Net 30,Matched
INV002206,PO002896,V00211,32271.35,2025-11-07,Paid,2025-11-15,Net 15,Matched
INV002207,PO004611,V00352,2522.09,2024-04-16,Paid,2024-05-11,Net 30,Matched
INV002208,PO005402,V00300,16964.62,2024-10-03,Paid,2024-11-13,Net 45,Price Variance
INV002209,PO002724,V00006,1821.31,2025-11-02,Paid Late,2025-12-09,Net 30,Matched
INV002210,PO004558,V00046,64352.03,2024-08-03,Paid Late,2024-08-26,Net 15,Matched
INV002211,PO000371,V00329,6127.4,2024-10-13,Paid Late,2024-12-25,Net 60,Matched
INV002212,PO000822,V00382,8064.88,2025-03-30,Paid,2025-05-17,Net 45,Matched
INV002213,PO001132,V00098,19289.39,2025-09-03,Paid,2025-10-31,Net 60,Matched
INV002214,PO000463,V00116,8174.99,2024-10-04,Paid Late,2024-12-11,Net 60,Missing Receipt
INV002215,PO001720,V00430,4635.06,2024-09-27,Paid,2024-10-02,Net 15,Matched
INV002216,PO002181,V00234,2249.32,2024-12-01,Paid,2024-12-20,Net 30,Matched
INV002217,PO005326,V00002,18533.6,2024-04-15,Paid,2024-05-29,Net 45,Price Variance
INV002218,PO000019,V00331,9306.24,2024-07-12,Paid,2024-08-11,Net 45,Price Variance
INV002219,PO004807,V00183,5661.96,2024-04-16,Paid,2024-05-27,Net 45,Matched
INV002220,PO003852,V00184,291.42,2025-01-11,Paid,2025-03-04,Net 60,Price Variance
INV002221,PO004409,V00475,471.96,2024-10-01,Paid Late,2024-11-25,Net 45,Matched
INV002222,PO000538,V00354,15652.88,2025-06-03,Paid Late,2025-06-26,Net 15,Matched
INV002223,PO000280,V00334,29239.28,2026-01-06,Unpaid,,Net 15,Matched
INV002224,PO001808,V00306,7679.63,2024-05-30,Paid Late,2024-06-21,Net 15,Price Variance
INV002225,PO003411,V00394,12022.96,2025-05-28,Paid,2025-07-13,Net 45,Matched
INV002226,PO001703,V00157,20112.91,2024-06-24,Paid,2024-07-14,Net 15,Matched
INV002227,PO001794,V00191,6158.95,2025-11-15,Paid,2025-11-28,Net 15,Price Variance
INV002228,PO005266,V00066,52706.77,2024-10-10,Paid Late,2024-12-17,Net 60,Matched
INV002229,PO000922,V00211,5160.28,2025-12-12,Unpaid,,Net 45,Matched
INV002230,PO002204,V00300,10440.86,2024-09-23,Paid,2024-10-19,Net 30,Price Variance
INV002231,PO000601,V00007,11409.1,2024-05-15,Paid Late,2024-06-12,Net 15,Matched
INV002232,PO001429,V00077,7084.46,2024-06-24,Paid,2024-08-11,Net 60,Price Variance
INV002233,PO003635,V00379,10386.49,2024-07-29,Paid Late,2024-09-05,Net 30,Matched
INV002234,PO003623,V00368,9476.15,2024-01-30,Paid,2024-02-14,Net 15,Matched
INV002235,PO001107,V00448,247327.28,2024-12-28,Paid Late,2025-01-22,Net 15,Matched
INV002236,PO001262,V00284,26426.43,2025-07-08,Paid,2025-08-15,Net 45,Price Variance
INV002237,PO002299,V00323,4180.21,2025-08-16,Paid,2025-09-04,Net 15,Matched
INV002238,PO000210,V00158,1813.39,2025-09-11,Paid,2025-10-21,Net 45,Missing Receipt
INV002239,PO000940,V00168,10385.54,2025-08-07,Paid,2025-08-13,Net 15,Matched
INV002240,PO000498,V00235,1415.53,2024-06-09,Paid,2024-07-08,Net 30,Price Variance
INV002241,PO000582,V00098,25926.97,2025-08-16,Paid,2025-09-24,Net 45,Price Variance
INV002242,PO005262,V00368,1568.81,2024-12-03,Paid,2024-12-29,Net 30,Matched
INV002243,PO002744,V00469,58492.11,2025-03-15,Paid Late,2025-05-25,Net 60,Matched
INV002244,PO004933,V00267,7495.06,2024-07-26,Paid,2024-09-29,Net 60,Matched
INV002245,PO001082,V00227,7867.61,2024-12-03,Paid,2025-01-05,Net 30,Matched
INV002246,PO001576,V00361,6317.02,2025-10-31,Paid,2025-11-15,Net 15,Matched
INV002247,PO003602,V00348,14991.8,2024-04-04,Paid,2024-05-15,Net 45,Matched
INV002248,PO004723,V00076,967.78,2025-05-02,Paid,2025-06-16,Net 45,Price Variance
INV002249,PO002350,V00368,48736.23,2025-05-15,Paid,2025-05-27,Net 15,Matched
INV002250,PO005051,V00485,21382.74,2025-06-30,Paid Late,2025-08-12,Net 30,Matched
INV002251,PO004585,V00226,14796.25,2024-04-01,Paid,2024-04-07,Net 15,Matched
INV002252,PO001687,V00403,43478.28,2024-03-28,Paid,2024-04-28,Net 30,Matched
INV002253,PO001854,V00071,862.61,2025-09-05,Paid,2025-10-17,Net 45,Matched
INV002254,PO004472,V00228,15913.39,2025-11-11,Paid,2025-12-19,Net 45,Matched
INV002255,PO002279,V00234,5965.72,2025-11-26,Unpaid,,Net 45,Matched
INV002256,PO002640,V00368,9404.22,2025-12-24,Unpaid,,Net 15,Matched
INV002257,PO004912,V00440,2994.23,2024-06-28,Paid,2024-07-06,Net 15,Matched
INV002258,PO000504,V00452,2444.15,2024-07-05,Paid,2024-08-09,Net 30,Missing Receipt
INV002259,PO000328,V00251,19880.39,2024-12-17,Paid,2025-01-27,Net 45,Matched
INV002260,PO002028,V00238,99200.39,2024-05-02,Paid Late,2024-05-27,Net 15,Matched
INV002261,PO005292,V00367,9088.19,2024-02-28,Paid,2024-04-22,Net 60,Matched
INV002262,PO005145,V00341,1267.89,2024-08-08,Paid,2024-08-24,Net 15,Matched
INV002263,PO003922,V00403,30642.73,2025-12-30,Unpaid,,Net 45,Matched
INV002264,PO003426,V00461,5906.22,2025-06-13,Paid,2025-07-08,Net 30,Matched
INV002265,PO003706,V00433,4106.69,2025-12-23,Unpaid,,Net 15,Matched
INV002266,PO000157,V00138,5365.45,2025-09-26,Paid,2025-10-15,Net 15,Missing Receipt
INV002267,PO003925,V00068,36940.01,2024-11-17,Paid,2025-01-03,Net 45,Matched
INV002268,PO000260,V00293,31015.53,2025-09-22,Paid,2025-09-27,Net 15,Matched
INV002269,PO000170,V00042,28404.57,2025-10-16,Paid,2025-12-15,Net 60,Matched
INV002270,PO003849,V00368,12715.83,2025-07-29,Paid,2025-09-16,Net 45,Matched
INV002271,PO005470,V00186,45404.96,2025-01-08,Paid,2025-02-10,Net 30,Matched
INV002272,PO004094,V00151,25393.81,2024-07-24,Paid,2024-08-07,Net 15,Matched
INV002273,PO004188,V00024,38881.34,2025-07-14,Paid,2025-08-08,Net 30,Matched
INV002274,PO003501,V00430,27135.58,2024-11-18,Paid,2024-12-04,Net 15,Matched
INV002275,PO003725,V00003,16651.19,2025-09-09,Paid,2025-09-30,Net 30,Matched
INV002276,PO004806,V00403,79134.88,2025-02-09,Paid,2025-03-08,Net 30,Matched
INV002277,PO004109,V00354,26001.78,2024-07-01,Paid,2024-08-16,Net 45,Matched
INV002278,PO004263,V00403,5688.13,2025-07-23,Paid,2025-09-13,Net 60,Price Variance
INV002279,PO004679,V00300,6421.3,2025-05-29,Paid Late,2025-06-19,Net 15,Matched
INV002280,PO001578,V00069,8026.19,2025-09-09,Paid,2025-10-24,Net 60,Matched
INV002281,PO003191,V00158,5406.86,2024-09-27,Paid,2024-11-27,Net 60,Matched
INV002282,PO002304,V00287,37171.63,2025-11-12,Unpaid,,Net 60,Missing Receipt
INV002283,PO004740,V00454,25659.4,2025-10-09,Paid,2025-10-14,Net 15,Matched
INV002284,PO003380,V00471,1893.69,2024-10-18,Paid,2024-10-29,Net 15,Matched
INV002285,PO000716,V00376,3618.17,2024-12-25,Paid Late,2025-02-18,Net 45,Price Variance
INV002286,PO003896,V00235,5897.97,2025-04-20,Paid,2025-05-17,Net 30,Matched
INV002287,PO004044,V00308,2233.54,2025-04-19,Paid,2025-06-22,Net 60,Matched
INV002288,PO002654,V00442,2774.04,2024-11-11,Paid Late,2025-01-03,Net 45,Matched
INV002289,PO004462,V00368,19101.74,2025-04-03,Paid,2025-05-22,Net 45,Matched
INV002290,PO005288,V00110,2650.67,2025-10-29,Unpaid,,Net 60,Matched
INV002291,PO003788,V00471,2594.0,2025-09-07,Paid,2025-11-05,Net 60,Missing Receipt
INV002292,PO004231,V00145,27173.19,2024-12-23,Paid,2025-01-05,Net 15,Missing Receipt
INV002293,PO000605,V00429,4838.48,2025-11-16,Paid Late,2025-12-09,Net 15,Matched
INV002294,PO001159,V00169,557746.03,2024-11-09,Paid,2024-12-13,Net 30,Matched
INV002295,PO003594,V00030,16603.69,2024-12-01,Paid,2025-01-18,Net 45,Matched
INV002296,PO000150,V00368,23192.63,2024-04-12,Paid,2024-05-01,Net 15,Matched
INV002297,PO002017,V00403,51715.97,2025-01-10,Paid Late,2025-03-22,Net 60,Matched
INV002298,PO004352,V00454,31169.07,2025-01-11,Paid,2025-02-23,Net 45,Matched
INV002299,PO005446,V00461,6452.71,2024-05-16,Paid,2024-07-16,Net 60,Matched
INV002300,PO003614,V00339,7248.8,2025-06-23,Paid Late,2025-08-28,Net 60,Missing Receipt
INV002301,PO003108,V00284,44279.09,2025-05-22,Paid,2025-07-09,Net 60,Matched
INV002302,PO003854,V00275,13280.12,2025-11-09,Unpaid,,Net 60,Matched
INV002303,PO000224,V00323,7424.06,2024-03-23,Paid Late,2024-04-28,Net 30,Price Variance
INV002304,PO000038,V00494,1037.84,2025-09-19,Paid Late,2025-10-13,Net 15,Matched
INV002305,PO003744,V00357,2670.34,2024-02-25,Paid,2024-03-12,Net 15,Matched
INV002306,PO003617,V00169,11302.35,2024-06-17,Paid Late,2024-07-09,Net 15,Matched
INV002307,PO001043,V00256,5660.81,2025-12-09,Paid,2025-12-25,Net 15,Matched
INV002308,PO002094,V00342,1577.24,2024-09-02,Paid,2024-09-09,Net 15,Matched
INV002309,PO002789,V00148,9412.34,2025-12-31,Unpaid,,Net 45,Matched
INV002310,PO003750,V00422,5963.15,2025-01-09,Paid,2025-03-02,Net 60,Matched
INV002311,PO002402,V00311,9875.57,2025-04-14,Paid,2025-06-13,Net 60,Missing Receipt
INV002312,PO001054,V00290,23252.59,2024-08-29,Paid Late,2024-10-28,Net 30,Matched
INV002313,PO002578,V00368,35455.19,2024-06-14,Paid,2024-07-05,Net 30,Matched
INV002314,PO000676,V00001,9232.45,2025-06-14,Paid,2025-07-26,Net 60,Matched
INV002315,PO003082,V00376,18796.95,2024-04-19,Paid,2024-06-07,Net 45,Matched
INV002316,PO003835,V00363,38051.71,2025-02-23,Paid,2025-03-25,Net 30,Matched
INV002317,PO003480,V00302,4418.72,2025-10-26,Paid,2025-11-29,Net 30,Matched
INV002318,PO000916,V00382,4804.17,2025-03-02,Paid,2025-04-03,Net 45,Matched
INV002319,PO000253,V00403,7737.53,2025-03-27,Paid,2025-05-07,Net 45,Matched
INV002320,PO001111,V00288,4650.93,2025-12-08,Unpaid,,Net 45,Matched
INV002321,PO003940,V00117,61146.31,2025-10-05,Paid,2025-11-09,Net 30,Matched
INV002322,PO004911,V00056,13131.62,2025-02-03,Paid,2025-02-08,Net 15,Matched
INV002323,PO003644,V00396,29052.12,2025-09-03,Paid,2025-10-06,Net 30,Matched
INV002324,PO002442,V00480,20050.99,2024-12-11,Paid,2025-01-28,Net 45,Matched
INV002325,PO000885,V00348,20145.48,2024-04-11,Paid Late,2024-06-22,Net 60,Matched
INV002326,PO002112,V00398,2767.61,2025-03-10,Paid,2025-03-15,Net 15,Matched
INV002327,PO002566,V00368,38175.84,2024-05-22,Paid,2024-07-08,Net 45,Matched
INV002328,PO003996,V00211,2845.07,2025-10-29,Paid,2025-12-23,Net 60,Matched
INV002329,PO004310,V00347,12043.27,2025-07-12,Paid,2025-07-29,Net 15,Matched
INV002330,PO002084,V00366,3212.83,2025-11-21,Paid,2025-12-09,Net 15,Matched
INV002331,PO003152,V00251,24249.51,2025-10-07,Paid,2025-11-18,Net 45,Matched
INV002332,PO003271,V00204,2898.13,2025-06-26,Paid Late,2025-08-17,Net 45,Matched
INV002333,PO003946,V00234,632.65,2025-01-10,Paid,2025-02-14,Net 45,Matched
INV002334,PO003533,V00450,23343.73,2024-05-30,Paid Late,2024-08-06,Net 60,Matched
INV002335,PO004440,V00433,2370.2,2024-03-23,Paid,2024-05-19,Net 60,Matched
INV002336,PO000661,V00266,1233.93,2025-06-28,Paid,2025-07-28,Net 30,Price Variance
INV002337,PO003098,V00071,536.04,2025-06-21,Paid,2025-07-20,Net 30,Matched
INV002338,PO001974,V00250,9314.69,2024-10-30,Paid,2024-12-17,Net 45,Matched
INV002339,PO004619,V00335,11051.21,2025-10-19,Paid,2025-11-09,Net 30,Price Variance
INV002340,PO001977,V00172,13482.11,2025-10-23,Paid Late,2025-12-13,Net 45,Matched
INV002341,PO000353,V00403,95117.07,2026-01-23,Unpaid,,Net 45,Matched
INV002342,PO000777,V00391,5908.79,2025-10-07,Paid Late,2025-11-27,Net 45,Matched
INV002343,PO001127,V00368,2871.92,2024-06-14,Paid Late,2024-07-09,Net 15,Matched
INV002344,PO004842,V00252,7407.54,2024-04-24,Paid,2024-05-18,Net 30,Price Variance
INV002345,PO003174,V00276,6894.73,2024-12-14,Paid,2025-01-19,Net 45,Matched
INV002346,PO000895,V00368,10936.84,2025-03-19,Paid,2025-04-08,Net 30,Matched
